product_name,category,quantity,price,region
Laptop,Electronics,4,288,West
Camera,Fashion,2,1558,South
Jeans,Electronics,1,355,South
Speaker,Fashion,1,376,West
Camera,Fashion,5,334,West
Watch,Electronics,5,1017,West
Tablet,Fashion,1,365,East
Speaker,Electronics,5,973,West
Tablet,Electronics,4,1946,West
Speaker,Electronics,2,460,South
Shirt,Fashion,5,1894,North
Jeans,Electronics,5,1949,South
Shoes,Fashion,5,1232,West
Camera,Fashion,1,451,North
Shoes,Fashion,2,1028,South
Watch,Fashion,3,1258,West
Jeans,Fashion,1,622,West
Tablet,Electronics,4,475,North
Tablet,Electronics,5,1024,South
Shoes,Fashion,1,1681,North
Watch,Fashion,2,1014,East
Phone,Fashion,1,299,East
Phone,Fashion,4,390,South
Watch,Fashion,3,1566,North
Camera,Fashion,4,838,East
Headphones,Fashion,4,1130,South
Tablet,Fashion,4,1455,East
Laptop,Fashion,3,634,North
Jeans,Fashion,1,285,East
Headphones,Electronics,1,1304,East
Laptop,Fashion,5,829,East
Shoes,Fashion,1,307,South
Camera,Electronics,1,483,South
Jeans,Fashion,5,106,West
Shoes,Electronics,5,278,North
Camera,Fashion,2,1708,East
Headphones,Electronics,3,1568,North
Speaker,Fashion,2,521,West
Shoes,Electronics,3,831,North
Camera,Fashion,4,1503,West
Shirt,Electronics,4,676,East
Jeans,Fashion,2,1500,West
Camera,Electronics,2,1147,East
Laptop,Electronics,5,1029,South
Speaker,Electronics,3,627,South
Jeans,Electronics,5,239,West
Camera,Electronics,2,1069,East
Headphones,Electronics,3,381,South
Jeans,Fashion,4,948,South
Watch,Fashion,5,529,South
Laptop,Electronics,5,1875,West
Tablet,Fashion,5,177,West
Camera,Fashion,1,126,West
Jeans,Electronics,2,494,West
Speaker,Electronics,2,289,North
Jeans,Electronics,1,1783,East
Shirt,Electronics,3,1806,East
Phone,Fashion,1,1362,East
Phone,Fashion,2,1298,South
Watch,Fashion,2,1595,East
Phone,Fashion,2,310,South
Phone,Electronics,5,1608,West
Watch,Fashion,1,282,West
Headphones,Electronics,5,1932,West
Speaker,Electronics,2,288,South
Phone,Fashion,3,1502,South
Shoes,Electronics,4,207,West
Headphones,Fashion,1,1054,West
Phone,Electronics,2,495,South
Jeans,Electronics,2,1005,North
Tablet,Fashion,3,1700,North
Jeans,Electronics,2,644,South
Speaker,Fashion,4,1184,West
Tablet,Electronics,3,381,West
Tablet,Electronics,3,1448,East
Shoes,Electronics,5,1682,South
Phone,Fashion,3,1868,North
Tablet,Fashion,2,268,South
Laptop,Fashion,3,220,East
Speaker,Fashion,2,1380,East
Laptop,Fashion,2,1305,South
Tablet,Fashion,2,968,West
Shirt,Electronics,3,1965,West
Laptop,Electronics,3,181,North
Watch,Electronics,2,731,West
Laptop,Electronics,2,896,West
Headphones,Electronics,5,653,North
Headphones,Electronics,2,1368,East
Shoes,Electronics,4,1645,South
Phone,Fashion,4,1945,South
Laptop,Electronics,5,841,South
Camera,Electronics,5,867,North
Tablet,Fashion,2,1675,West
Speaker,Electronics,2,1771,West
Shirt,Fashion,2,552,East
Jeans,Fashion,5,474,East
Speaker,Electronics,2,1996,South
Shirt,Fashion,5,896,East
Jeans,Electronics,1,1167,West
Shoes,Electronics,1,493,East
Tablet,Fashion,5,1970,West
Shirt,Electronics,4,1182,North
Laptop,Electronics,2,392,South
Camera,Fashion,3,512,East
Headphones,Electronics,4,1767,West
Shirt,Fashion,3,1271,West
Headphones,Fashion,3,687,East
Jeans,Electronics,5,321,North
Shirt,Electronics,1,1109,North
Shirt,Fashion,3,265,West
Jeans,Electronics,1,264,North
Headphones,Electronics,3,1273,West
Tablet,Electronics,5,1611,West
Laptop,Electronics,1,755,North
Laptop,Electronics,2,1324,West
Jeans,Electronics,5,1148,South
Tablet,Electronics,1,1954,East
Watch,Electronics,2,907,West
Shirt,Fashion,2,510,West
Jeans,Electronics,4,1144,South
Camera,Electronics,4,1353,West
Tablet,Electronics,3,1045,South
Shoes,Electronics,3,409,West
Speaker,Fashion,2,1977,West
Laptop,Electronics,1,1777,South
Watch,Electronics,1,1744,East
Shoes,Electronics,5,654,South
Shoes,Electronics,1,1107,East
Jeans,Electronics,5,897,West
Jeans,Electronics,3,1685,West
Camera,Fashion,1,445,West
Shirt,Fashion,2,671,South
Shoes,Fashion,5,1651,West
Shirt,Fashion,3,1397,East
Laptop,Electronics,3,671,North
Watch,Fashion,5,1299,North
Tablet,Fashion,3,518,North
Jeans,Fashion,4,1306,South
Headphones,Electronics,2,1502,North
Watch,Electronics,5,1822,West
Camera,Fashion,1,807,West
Headphones,Electronics,3,932,South
Laptop,Electronics,1,1864,North
Laptop,Fashion,4,724,North
Headphones,Electronics,2,1183,South
Headphones,Fashion,4,470,North
Laptop,Electronics,5,433,East
Phone,Fashion,3,418,East
Speaker,Electronics,2,746,South
Tablet,Electronics,2,1393,South
Phone,Electronics,5,871,North
Shirt,Fashion,3,1516,West
Laptop,Electronics,5,1042,South
Jeans,Fashion,4,1225,West
Shirt,Electronics,3,125,East
Speaker,Fashion,2,131,West
Shirt,Fashion,3,803,West
Headphones,Fashion,1,490,East
Jeans,Electronics,5,1357,South
Watch,Fashion,5,1505,West
Tablet,Electronics,5,1752,North
Speaker,Electronics,2,1594,North
Jeans,Fashion,1,1608,East
Speaker,Fashion,4,1209,South
Speaker,Electronics,3,1920,East
Camera,Electronics,2,641,South
Speaker,Fashion,2,712,South
Shoes,Fashion,2,1616,North
Jeans,Fashion,4,1980,East
Shirt,Electronics,4,1343,North
Watch,Electronics,3,1583,North
Watch,Fashion,4,762,North
Headphones,Electronics,5,1613,East
Camera,Fashion,5,1721,South
Laptop,Electronics,4,1483,East
Phone,Electronics,1,1897,South
Jeans,Electronics,5,1350,North
Headphones,Electronics,1,835,West
Headphones,Electronics,3,1676,North
Shoes,Fashion,2,1858,North
Jeans,Fashion,5,1281,North
Shoes,Electronics,2,681,North
Phone,Fashion,4,1772,North
Tablet,Fashion,5,260,East
Laptop,Electronics,2,346,North
Watch,Electronics,5,1375,West
Speaker,Fashion,3,815,South
Jeans,Electronics,5,745,North
Shirt,Electronics,5,382,West
Headphones,Fashion,5,1419,North
Phone,Fashion,1,673,North
Watch,Fashion,2,996,South
Shirt,Fashion,1,403,East
Shoes,Electronics,1,869,North
Watch,Electronics,2,1062,South
Phone,Electronics,3,1215,East
Camera,Electronics,5,764,North
Camera,Fashion,1,1803,North
Laptop,Electronics,3,1902,North
Tablet,Electronics,5,1863,North
Laptop,Fashion,1,1519,West
Speaker,Electronics,2,1255,East
Shoes,Fashion,2,806,South
Tablet,Fashion,1,1340,East
Phone,Electronics,4,226,East
Tablet,Electronics,4,305,North
Speaker,Fashion,2,482,South
Laptop,Fashion,2,1899,North
Laptop,Fashion,1,1479,East
Headphones,Electronics,3,349,East
Shirt,Electronics,5,597,East
Phone,Fashion,3,1581,North
Tablet,Fashion,3,1196,East
Watch,Electronics,4,1519,West
Laptop,Fashion,4,938,South
Speaker,Electronics,1,1724,South
Camera,Fashion,4,1320,East
Tablet,Electronics,4,592,South
Tablet,Electronics,3,559,South
Shoes,Fashion,2,252,East
Speaker,Electronics,3,1957,South
Headphones,Electronics,5,1878,West
Tablet,Fashion,2,1600,North
Tablet,Electronics,1,677,North
Headphones,Fashion,2,1073,West
Headphones,Electronics,2,942,East
Watch,Fashion,2,1102,South
Shirt,Fashion,5,1131,West
Speaker,Electronics,4,1309,West
Phone,Electronics,4,1659,East
Jeans,Fashion,1,129,South
Camera,Fashion,2,1046,South
Jeans,Electronics,4,778,West
Jeans,Electronics,4,1697,North
Tablet,Fashion,5,1394,South
Watch,Electronics,3,877,West
Speaker,Electronics,1,651,East
Camera,Electronics,3,1979,South
Tablet,Electronics,2,954,West
Laptop,Electronics,4,1640,East
Shoes,Fashion,5,1009,East
Speaker,Fashion,1,1986,West
Shirt,Electronics,3,1141,West
Tablet,Electronics,4,101,South
Headphones,Electronics,4,830,West
Shirt,Electronics,2,1064,East
Laptop,Electronics,5,633,East
Camera,Electronics,2,1582,West
Speaker,Electronics,5,1473,West
Headphones,Fashion,4,1012,West
Speaker,Fashion,3,637,West
Tablet,Electronics,4,347,South
Watch,Fashion,5,699,East
Laptop,Electronics,1,1285,North
Shirt,Electronics,5,532,North
Phone,Fashion,3,840,North
Speaker,Fashion,2,557,East
Headphones,Electronics,4,1206,West
Laptop,Fashion,4,475,North
Watch,Electronics,4,993,South
Jeans,Fashion,5,1207,West
Shirt,Electronics,5,403,North
Watch,Electronics,3,1117,South
Shirt,Fashion,2,260,South
Laptop,Electronics,1,1899,East
Phone,Electronics,4,852,South
Tablet,Fashion,3,1565,East
Jeans,Fashion,4,1029,East
Watch,Fashion,4,717,East
Tablet,Electronics,3,1039,South
Shirt,Fashion,2,665,North
Phone,Fashion,2,1417,East
Headphones,Electronics,4,537,West
Laptop,Electronics,3,1968,North
Shirt,Fashion,5,754,South
Shirt,Fashion,5,676,South
Watch,Electronics,2,288,East
Camera,Electronics,3,371,South
Camera,Fashion,4,1666,West
Shirt,Electronics,2,1809,South
Headphones,Fashion,5,1496,North
Jeans,Electronics,1,339,North
Laptop,Fashion,2,1503,North
Laptop,Fashion,2,160,West
Jeans,Fashion,4,1581,East
Laptop,Fashion,5,441,East
Tablet,Fashion,2,1019,East
Headphones,Fashion,2,1977,South
Speaker,Fashion,4,1633,North
Speaker,Fashion,5,337,South
Headphones,Electronics,2,371,South
Shirt,Electronics,3,1778,West
Tablet,Electronics,1,1413,East
Shirt,Fashion,4,485,West
Shirt,Electronics,1,1188,West
Camera,Fashion,4,1903,West
Camera,Electronics,3,551,North
Jeans,Electronics,4,1178,South
Shoes,Fashion,5,1266,North
Shirt,Fashion,5,1409,North
Shirt,Electronics,3,342,North
Headphones,Electronics,2,1935,East
Shirt,Electronics,3,1212,North
Camera,Fashion,3,1469,South
Shirt,Fashion,1,260,South
Phone,Electronics,2,1190,East
Jeans,Electronics,5,1330,South
Speaker,Fashion,4,1982,North
Tablet,Electronics,4,1039,East
Phone,Fashion,3,448,West
Phone,Fashion,3,1294,North
Tablet,Fashion,4,1449,South
Laptop,Electronics,4,951,East
Watch,Fashion,1,1312,North
Laptop,Fashion,5,1799,West
Shoes,Fashion,3,269,South
Jeans,Fashion,2,1714,North
Jeans,Electronics,3,189,West
Phone,Electronics,5,685,South
Speaker,Electronics,1,959,West
Phone,Electronics,3,1399,East
Tablet,Fashion,1,1662,West
Laptop,Fashion,2,1738,East
Shoes,Electronics,1,406,North
Watch,Fashion,5,1538,North
Phone,Fashion,1,1948,South
Tablet,Fashion,1,1674,North
Shirt,Electronics,4,1507,South
Tablet,Fashion,4,130,South
Laptop,Electronics,3,994,East
Shirt,Electronics,1,1825,South
Shoes,Fashion,5,586,North
Jeans,Electronics,3,746,East
Watch,Electronics,4,681,North
Jeans,Electronics,3,1939,East
Laptop,Fashion,3,296,North
Speaker,Electronics,2,934,North
Laptop,Fashion,5,380,East
Laptop,Electronics,2,260,East
Laptop,Electronics,2,418,East
Headphones,Electronics,2,1659,South
Camera,Fashion,4,986,North
Shoes,Electronics,2,1964,North
Phone,Electronics,5,1872,South
Phone,Electronics,3,1321,East
Camera,Fashion,1,964,North
Shoes,Electronics,1,1798,South
Speaker,Electronics,3,953,South
Shoes,Fashion,1,1647,West
Shoes,Electronics,1,327,North
Phone,Fashion,3,1032,South
Camera,Electronics,5,1718,East
Laptop,Electronics,3,1152,West
Phone,Fashion,4,518,North
Tablet,Electronics,1,1570,East
Tablet,Fashion,5,1984,West
Camera,Electronics,4,1728,South
Phone,Electronics,5,476,South
Shirt,Electronics,4,1233,West
Phone,Electronics,4,233,West
Phone,Electronics,3,1345,South
Laptop,Fashion,4,1265,West
Shirt,Electronics,3,1108,South
Phone,Electronics,4,1458,West
Jeans,Electronics,2,1630,South
Tablet,Fashion,3,1380,East
Speaker,Electronics,3,256,North
Camera,Electronics,1,427,East
Speaker,Fashion,2,1821,South
Speaker,Electronics,4,1498,West
Jeans,Electronics,4,424,North
Tablet,Fashion,1,1737,East
Jeans,Electronics,3,1334,East
Shirt,Fashion,4,1848,North
Watch,Fashion,3,1273,North
Speaker,Electronics,3,311,East
Shoes,Electronics,5,686,East
Jeans,Fashion,3,1878,North
Laptop,Fashion,2,1767,West
Laptop,Fashion,5,454,East
Shoes,Electronics,1,1848,West
Headphones,Electronics,4,1604,South
Headphones,Fashion,2,579,West
Tablet,Fashion,2,1831,West
Watch,Electronics,1,1268,West
Jeans,Fashion,5,1797,West
Watch,Electronics,2,175,South
Watch,Fashion,5,887,North
Watch,Electronics,1,1555,South
Watch,Fashion,1,540,West
Camera,Fashion,2,1798,North
Watch,Fashion,1,939,South
Tablet,Electronics,2,1961,East
Laptop,Fashion,4,1452,West
Tablet,Electronics,5,1162,West
Watch,Electronics,4,395,North
Shoes,Fashion,4,1213,North
Shirt,Electronics,2,296,North
Headphones,Electronics,2,566,North
Camera,Electronics,3,1376,South
Laptop,Fashion,5,398,East
Tablet,Fashion,4,324,East
Headphones,Electronics,4,1083,North
Tablet,Electronics,2,1720,East
Shirt,Electronics,3,1183,South
Tablet,Fashion,5,896,West
Speaker,Electronics,1,1934,North
Shirt,Electronics,3,106,East
Phone,Fashion,4,1769,West
Camera,Electronics,2,973,North
Shoes,Fashion,5,338,South
Phone,Electronics,4,1576,South
Tablet,Electronics,1,224,West
Phone,Electronics,4,438,North
Phone,Fashion,3,699,North
Headphones,Electronics,2,1498,East
Phone,Fashion,3,1660,East
Watch,Electronics,2,477,West
Phone,Fashion,3,983,West
Shoes,Fashion,1,1031,West
Shoes,Electronics,5,1040,West
Shirt,Electronics,3,485,South
Jeans,Fashion,1,1375,East
Tablet,Fashion,2,1390,South
Laptop,Fashion,1,1639,North
Headphones,Electronics,5,586,North
Shoes,Electronics,1,766,East
Laptop,Fashion,3,160,East
Shoes,Electronics,4,649,North
Phone,Fashion,4,188,South
Camera,Fashion,3,723,West
Shirt,Fashion,1,893,West
Tablet,Electronics,5,1993,North
Tablet,Fashion,2,961,South
Shoes,Fashion,1,719,North
Camera,Electronics,2,538,South
Camera,Electronics,5,313,West
Tablet,Electronics,4,777,East
Shirt,Fashion,1,322,South
Speaker,Fashion,1,1005,West
Shoes,Electronics,4,803,West
Speaker,Electronics,3,150,West
Speaker,Electronics,3,115,South
Jeans,Electronics,5,1732,East
Jeans,Electronics,1,317,South
Tablet,Electronics,2,1637,East
Phone,Electronics,4,1441,North
Camera,Fashion,4,507,South
Tablet,Electronics,1,1883,South
Tablet,Fashion,2,1941,North
Shirt,Fashion,4,569,West
Headphones,Electronics,5,938,East
Camera,Electronics,4,1768,North
Laptop,Electronics,1,809,West
Jeans,Fashion,3,634,West
Shirt,Electronics,3,390,East
Shoes,Electronics,3,1168,South
Headphones,Electronics,1,555,West
Watch,Fashion,5,1676,South
Speaker,Electronics,1,440,North
Phone,Fashion,3,1170,South
Phone,Fashion,2,1069,East
Camera,Electronics,2,173,East
Tablet,Fashion,4,733,South
Phone,Electronics,3,1880,North
Laptop,Fashion,2,406,South
Camera,Fashion,2,672,South
Shirt,Electronics,4,746,North
Shoes,Electronics,4,1986,West
Phone,Electronics,5,1547,East
Shoes,Fashion,2,1793,North
Tablet,Electronics,1,921,East
Shoes,Electronics,2,1456,West
Shirt,Fashion,2,794,North
Speaker,Fashion,1,278,North
Headphones,Fashion,2,1458,East
Watch,Electronics,4,1485,East
Phone,Electronics,2,834,South
Phone,Fashion,4,519,West
Tablet,Fashion,3,1998,West
Watch,Fashion,5,606,East
Watch,Electronics,2,1990,South
Jeans,Fashion,3,1189,North
Phone,Electronics,3,1628,West
Laptop,Electronics,1,1643,West
Shoes,Fashion,3,174,North
Laptop,Fashion,3,493,South
Speaker,Fashion,5,500,South
Headphones,Electronics,2,647,West
Jeans,Electronics,3,1866,South
Shoes,Fashion,1,282,East
Shoes,Fashion,1,1632,South
Speaker,Electronics,5,889,East
Headphones,Electronics,3,727,East
Speaker,Fashion,4,159,West
Camera,Electronics,3,287,West
Laptop,Electronics,2,1919,East
Speaker,Electronics,1,263,East
Camera,Electronics,2,755,East
Tablet,Fashion,3,1273,West
Tablet,Electronics,1,782,West
Tablet,Electronics,4,1731,North
Tablet,Fashion,1,1845,East
Speaker,Fashion,4,936,South
Jeans,Fashion,5,1990,North
Speaker,Electronics,1,1012,West
Watch,Electronics,5,1000,West
Jeans,Electronics,5,1195,South
Shirt,Electronics,5,1449,West
Jeans,Fashion,5,386,South
Headphones,Electronics,1,1535,South
Phone,Electronics,4,691,South
Jeans,Electronics,4,436,West
Tablet,Electronics,5,1682,North
Headphones,Fashion,1,685,North
Laptop,Electronics,1,209,North
Watch,Fashion,1,265,North
Headphones,Fashion,3,716,West
Speaker,Fashion,5,609,North
Headphones,Electronics,2,1846,North
Jeans,Fashion,4,1578,West
Headphones,Electronics,3,337,North
Speaker,Fashion,4,783,East
Camera,Fashion,3,842,North
Headphones,Fashion,2,512,South
Tablet,Fashion,1,367,East
Headphones,Electronics,2,1296,West
Phone,Electronics,3,937,West
Tablet,Fashion,4,1117,South
Speaker,Fashion,1,368,East
Shoes,Fashion,3,173,North
Speaker,Fashion,5,1703,South
Jeans,Electronics,1,1452,West
Shoes,Electronics,4,660,North
Tablet,Fashion,4,519,East
Shirt,Fashion,2,1573,West
Headphones,Fashion,4,1198,North
Speaker,Fashion,5,1454,West
Jeans,Fashion,4,211,South
Watch,Fashion,5,1243,East
Camera,Fashion,4,762,East
Laptop,Electronics,3,1777,East
Speaker,Electronics,4,490,East
Headphones,Electronics,3,1825,West
Shirt,Electronics,1,1188,South
Shirt,Electronics,3,294,South
Laptop,Electronics,5,1701,East
Jeans,Electronics,2,1239,West
Watch,Electronics,2,179,South
Laptop,Electronics,1,1218,West
Shoes,Electronics,2,1758,West
Jeans,Electronics,1,541,East
Watch,Electronics,4,1098,West
Shoes,Fashion,2,1044,South
Headphones,Electronics,3,792,North
Laptop,Fashion,3,1620,East
Shoes,Fashion,2,124,South
Jeans,Electronics,1,1167,North
Jeans,Electronics,3,1464,North
Laptop,Electronics,3,1259,East
Headphones,Fashion,5,427,North
Camera,Electronics,3,1605,West
Jeans,Fashion,3,934,West
Tablet,Electronics,1,1558,North
Jeans,Fashion,5,401,North
Speaker,Electronics,2,1798,South
Camera,Fashion,2,392,West
Watch,Electronics,2,1221,North
Shirt,Fashion,4,640,West
Laptop,Electronics,2,703,North
Speaker,Electronics,4,1301,South
Speaker,Fashion,2,653,East
Speaker,Electronics,4,735,East
Tablet,Electronics,3,1593,West
Phone,Fashion,4,1578,West
Shirt,Electronics,4,712,North
Jeans,Electronics,2,1826,East
Shirt,Electronics,3,727,South
Shoes,Electronics,4,244,West
Shirt,Electronics,3,1147,South
Watch,Electronics,2,1824,West
Phone,Electronics,2,932,South
Shirt,Electronics,4,1250,East
Headphones,Fashion,5,1295,West
Shoes,Electronics,3,1316,South
Phone,Fashion,3,1670,North
Laptop,Electronics,5,604,North
Speaker,Electronics,1,1216,North
Watch,Electronics,5,293,North
Phone,Electronics,2,918,North
Shirt,Electronics,4,909,South
Watch,Fashion,3,1531,East
Laptop,Electronics,5,737,North
Tablet,Fashion,5,811,North
Phone,Fashion,2,1250,North
Shirt,Electronics,5,916,North
Headphones,Electronics,4,451,North
Watch,Electronics,4,1696,West
Headphones,Electronics,2,178,West
Shirt,Fashion,1,167,East
Shirt,Fashion,2,1353,South
Camera,Electronics,3,1864,East
Shirt,Fashion,5,920,South
Speaker,Electronics,4,1904,West
Headphones,Electronics,2,1247,East
Tablet,Fashion,2,554,West
Shirt,Fashion,5,1308,North
Shirt,Electronics,3,676,West
Camera,Fashion,2,1065,East
Watch,Electronics,4,769,North
Laptop,Electronics,4,386,East
Watch,Fashion,5,1994,North
Speaker,Fashion,2,224,West
Tablet,Electronics,1,1419,East
Camera,Fashion,4,299,East
Shirt,Electronics,3,697,East
Headphones,Fashion,2,1561,West
Camera,Fashion,5,1424,South
Shoes,Fashion,3,680,North
Laptop,Fashion,3,1492,East
Camera,Electronics,2,1917,West
Tablet,Electronics,4,1747,West
Laptop,Fashion,4,1042,North
Camera,Fashion,5,1235,West
Jeans,Fashion,2,1421,South
Headphones,Fashion,3,689,West
Shirt,Fashion,3,1287,West
Tablet,Fashion,5,864,East
Speaker,Electronics,3,1717,East
Speaker,Fashion,2,1751,North
Shirt,Fashion,2,1758,East
Laptop,Electronics,3,1442,West
Tablet,Fashion,2,895,East
Speaker,Fashion,3,1895,West
Tablet,Fashion,5,1996,West
Speaker,Fashion,5,461,West
Speaker,Fashion,5,1240,North
Shoes,Fashion,5,821,South
Headphones,Fashion,4,1372,West
Headphones,Fashion,5,1119,South
Phone,Fashion,5,1824,South
Laptop,Electronics,2,1639,East
Shirt,Electronics,4,1579,East
Phone,Fashion,4,1979,South
Phone,Electronics,2,958,East
Jeans,Electronics,3,824,East
Shirt,Electronics,5,1890,East
Jeans,Fashion,5,1172,South
Watch,Fashion,2,790,South
Headphones,Electronics,1,368,South
Phone,Fashion,4,1255,North
Shirt,Fashion,2,1061,South
Headphones,Electronics,1,1226,West
Headphones,Electronics,3,402,South
Headphones,Fashion,5,957,South
Watch,Electronics,5,1397,East
Tablet,Fashion,5,1716,North
Headphones,Electronics,3,1115,South
Speaker,Fashion,2,1805,South
Shirt,Fashion,5,827,North
Shirt,Electronics,4,713,West
Shoes,Fashion,1,190,South
Speaker,Electronics,4,1016,North
Camera,Fashion,1,772,West
Shirt,Electronics,5,207,North
Speaker,Electronics,1,619,East
Laptop,Fashion,3,122,North
Speaker,Fashion,4,1884,East
Phone,Fashion,1,345,North
Laptop,Electronics,5,1350,West
Laptop,Electronics,3,1749,South
Shirt,Electronics,2,955,West
Jeans,Fashion,2,780,South
Headphones,Electronics,1,474,South
Shirt,Electronics,4,1828,West
Jeans,Electronics,5,1958,South
Watch,Electronics,2,1778,North
Shirt,Electronics,1,1031,East
Phone,Electronics,2,1995,West
Tablet,Electronics,5,912,North
Speaker,Fashion,3,1349,North
Watch,Electronics,2,407,South
